Id,Position,First Name,Nickname,Last Name,FPPG,Played,Salary,Game,Team,Opponent,Injury Indicator,Injury Details,Tier,,,Roster Position
134251-173113,RB,Eli,Eli Heidenreich,Heidenreich,0,1,4000,PIT@NE,PIT,NE,,,,,,RB/FLEX
134251-133180,TE,Ben,Ben Yurosek,Yurosek,0.8000000317891439,3,4000,MIN@CHI,MIN,CHI,IR,Undisclosed,,,,TE/FLEX
134251-166977,WR,Jordan,Jordan Hudson,Hudson,,0,4000,WAS@DAL,DAL,WAS,,,,,,WR/FLEX
134251-174148,RB,Carlos,Carlos Washington Jr.,Washington Jr.,,0,4000,MIA@SF,MIA,SF,,,,,,RB/FLEX
134251-168005,WR,CJ,CJ Williams,Williams,,0,4000,JAC@DEN,JAC,DEN,,,,,,WR/FLEX
134251-165962,TE,Nikola,Nikola Kalinic,Kalinic,0,2,4000,MIN@CHI,CHI,MIN,IR,Knee,,,,TE/FLEX
134251-141390,TE,Riley,Riley Nowakowski,Nowakowski,0,1,4000,PIT@NE,PIT,NE,,,,,,TE/FLEX
134251-103506,TE,Nick,Nick Kallerup,Kallerup,0,3,4000,SEA@ARI,SEA,ARI,,,,,,TE/FLEX
134251-152669,TE,Jameson,Jameson Geers,Geers,,0,4000,SEA@ARI,ARI,SEA,IR,Undisclosed,,,,TE/FLEX
134251-154730,WR,Dean,Dean Patterson IV,Patterson IV,,0,4000,CLE@TB,TB,CLE,,,,,,WR/FLEX
134251-68714,TE,Ko,Ko Kieft,Kieft,,0,4000,CLE@TB,TB,CLE,,,,,,TE/FLEX
134251-86125,WR,Brandon,Brandon Smith,Smith,,0,4000,PIT@NE,PIT,NE,,,,,,WR/FLEX
134251-79980,TE,Eric,Eric Saubert,Saubert,1.0142857006617956,7,4000,SEA@ARI,SEA,ARI,,,,,,TE/FLEX
134251-183404,TE,Josh,Josh Cuevas,Cuevas,,0,4000,NO@BAL,BAL,NO,,,,,,TE/FLEX
134251-79987,WR,David,David Moore,Moore,0.7333333492279053,3,4000,CAR@ATL,CAR,ATL,,,,,,WR/FLEX
134251-61555,WR,David,David Sills V,Sills V,3.3416665395100913,12,4000,CLE@TB,TB,CLE,IR,Undisclosed,,,,WR/FLEX
134251-94345,TE,Cole,Cole Turner,Turner,,0,4000,MIA@SF,MIA,SF,IR,Undisclosed,,,,TE/FLEX
134251-159883,RB,Cash,Cash Jones,Jones,,0,4000,CAR@ATL,ATL,CAR,,,,,,RB/FLEX
134251-87179,TE,Thomas,Thomas Yassmin,Yassmin,,0,4000,GB@NYJ,GB,NYJ,IR,Undisclosed,,,,TE/FLEX
134251-95370,TE,Ryan,Ryan Miller,Miller,1.4857142312186105,7,4000,MIA@SF,MIA,SF,,,,,,TE/FLEX
134251-72846,WR,A.J.,A.J. Brown,Brown,4.099999904632568,1,4000,PIT@NE,NE,PIT,IR,Ankle,,,,WR/FLEX
134251-152717,WR,Beaux,Beaux Collins,Collins,1.1666666666666667,3,4000,CAR@ATL,ATL,CAR,IR,Undisclosed,,,,WR/FLEX
134251-143509,TE,Caleb,Caleb Lohner,Lohner,,0,4000,JAC@DEN,DEN,JAC,IR,Lower body,,,,TE/FLEX
134251-54426,TE,Andrew,Andrew Beck,Beck,2.2222222222222223,9,4000,GB@NYJ,NYJ,GB,,,,,,TE/FLEX
134251-157858,TE,Michael,Michael Trigg,Trigg,,0,4000,WAS@DAL,DAL,WAS,,,,,,TE/FLEX
134251-151726,TE,Robbie,Robbie Ouzts,Ouzts,0,2,4000,SEA@ARI,SEA,ARI,IR,Neck,,,,TE/FLEX
134251-152754,RB,Myles,Myles Montgomery,Montgomery,,0,4000,PIT@NE,NE,PIT,IR,Undisclosed,,,,RB/FLEX
134251-105648,RB,Tyler,Tyler Goodson,Goodson,0.4199999809265137,10,4000,CAR@ATL,ATL,CAR,,,,,,RB/FLEX
134251-174263,WR,Emmanuel,Emmanuel Henderson Jr.,Henderson Jr.,,0,4000,SEA@ARI,SEA,ARI,,,,,,WR/FLEX
134251-152756,WR,Will,Will Pauling,Pauling,,0,4000,MIA@SF,SF,MIA,,,,,,WR/FLEX
134251-86203,WR,Justin,Justin Shorter,Shorter,,0,4000,LV@LAC,LV,LAC,IR,Undisclosed,,,,WR/FLEX
134251-151737,TE,E.J.,E.J. Jenkins,Jenkins,,0,4000,PHI@TEN,PHI,TEN,,,,,,TE/FLEX
134251-129219,RB,Israel,Israel Abanikanda,Abanikanda,,0,4000,WAS@DAL,DAL,WAS,,,,,,RB/FLEX
134251-151744,WR,Chris,Chris Hilton Jr.,Hilton Jr.,,0,4000,GB@NYJ,GB,NYJ,,,,,,WR/FLEX
134251-158916,TE,Bauer,Bauer Sharp,Sharp,0,1,4000,CLE@TB,TB,CLE,,,,,,TE/FLEX
134251-176325,TE,Jack,Jack Velling,Velling,,0,4000,CAR@ATL,ATL,CAR,,,,,,TE/FLEX
134251-170184,RB,Julius,Julius Chestnut,Chestnut,0.3076923076923077,13,4000,PHI@TEN,TEN,PHI,,,,,,RB/FLEX
134251-166095,RB,Cody,Cody Schrader,Schrader,,0,4000,JAC@DEN,DEN,JAC,,,,,,RB/FLEX
134251-93391,TE,Payne,Payne Durham,Durham,0.3200000047683716,5,4000,CLE@TB,TB,CLE,,,,,,TE/FLEX
134251-171212,WR,Wesley,Wesley Grimes,Grimes,,0,4000,MIA@SF,SF,MIA,,,,,,WR/FLEX
134251-171217,RB,Demond,Demond Claiborne,Claiborne,,0,4000,MIN@CHI,MIN,CHI,,,,,,RB/FLEX
134251-104661,TE,Patrick,Patrick Herbert,Herbert,,0,4000,LV@LAC,LAC,LV,,,,,,TE/FLEX
134251-167124,TE,Evan,Evan Svoboda,Svoboda,,0,4000,LV@LAC,LAC,LV,,,,,,TE/FLEX
134251-91361,RB,Hassan,Hassan Haskins,Haskins,0.7272727272727273,11,4000,PIT@NE,NE,PIT,,,,,,RB/FLEX
134251-120035,TE,Mark,Mark Redman,Redman,,0,4000,GB@NYJ,GB,NYJ,,,,,,TE/FLEX
134251-170208,WR,Kaden,Kaden Davis,Davis,0,1,4000,MIN@CHI,CHI,MIN,,,,,,WR/FLEX
134251-151777,TE,Eli,Eli Stowers,Stowers,,0,4000,PHI@TEN,PHI,TEN,IR,Hamstring,,,,TE/FLEX
134251-169185,WR,Jamaal,Jamaal Pritchett,Pritchett,,0,4000,GB@NYJ,NYJ,GB,,,,,,WR/FLEX
134251-63717,RB,Alec,Alec Ingold,Ingold,1.1222222646077473,9,4000,LV@LAC,LAC,LV,,,,,,RB/FLEX
134251-168171,TE,Jaren,Jaren Kanak,Kanak,,0,4000,PHI@TEN,TEN,PHI,IR,Pectoral,,,,TE/FLEX
134251-174329,WR,Brenen,Brenen Thompson,Thompson,,0,4000,LV@LAC,LAC,LV,,,,,,WR/FLEX
134251-61693,TE,Danny,Danny Pinter,Pinter,0,1,4000,NO@BAL,BAL,NO,IR,Knee,,,,TE/FLEX
134251-91401,WR,Ronnie,Ronnie Bell,Bell,4.650000095367432,2,4000,LV@LAC,LV,LAC,,,,,,WR/FLEX
134251-129291,WR,Tank,Tank Dell,Dell,,0,4000,CIN@HOU,HOU,CIN,IR,Knee - acl + mcl,,,,WR/FLEX
134251-12556,D,Houston,Houston Texans,Texans,-2,1,4000,CIN@HOU,HOU,CIN,,,,,,DEF
134251-94481,WR,Deven,Deven Thompkins,Thompkins,0.6714285441807338,7,4000,LV@LAC,LV,LAC,,,,,,WR/FLEX
134251-174355,WR,Jeremiah,Jeremiah Webb,Webb,,0,4000,PIT@NE,NE,PIT,IR,Arm,,,,WR/FLEX
134251-110868,RB,Josh,Josh Williams,Williams,0,1,4000,CLE@TB,TB,CLE,,,,,,RB/FLEX
134251-137495,RB,Kentrel,Kentrel Bullock,Bullock,,0,4000,CIN@HOU,CIN,HOU,,,,,,RB/FLEX
134251-85306,WR,KhaDarel,KhaDarel Hodge,Hodge,0,1,4000,MIA@SF,SF,MIA,,,,,,WR/FLEX
134251-92479,TE,David,David Martin-Robinson,Martin-Robinson,1.5714285714285714,7,4000,PHI@TEN,TEN,PHI,,,,,,TE/FLEX
134251-56648,RB,Jeremy,Jeremy McNichols,McNichols,3.762500047683716,16,4000,WAS@DAL,WAS,DAL,IR,Quadriceps,,,,RB/FLEX
134251-87371,RB,Ty,Ty Chandler,Chandler,2.433333396911621,3,4000,NO@BAL,NO,BAL,IR,Knee,,,,RB/FLEX
134251-149832,TE,Shane,Shane Zylstra,Zylstra,3.5,1,4000,PIT@NE,NE,PIT,,,,,,TE/FLEX
134251-89437,WR,Tim,Tim Jones,Jones,1,2,4000,JAC@DEN,JAC,DEN,,,,,,WR/FLEX
134251-185699,WR,Eric,Eric Rivers Jr.,Rivers Jr.,,0,4000,CLE@TB,TB,CLE,,,,,,WR/FLEX
134251-133478,WR,Arian,Arian Smith,Smith,0,1,4000,GB@NYJ,NYJ,GB,,,,,,WR/FLEX
134251-93540,RB,British,British Brooks,Brooks,0.9750000238418579,8,4000,CIN@HOU,HOU,CIN,,,,,,RB/FLEX
134251-151909,WR,Dont'e,Dont'e Thornton Jr.,Thornton Jr.,1.6818181818181819,11,4000,LV@LAC,LV,LAC,IR,Undisclosed,,,,WR/FLEX
134251-153957,TE,Zaire,Zaire Mitchell-Paden,Mitchell-Paden,0.9000000158945719,3,4000,CIN@HOU,HOU,CIN,,,,,,TE/FLEX
134251-151914,TE,Moliki,Moliki Matavao,Matavao,2,1,4000,NO@BAL,NO,BAL,IR,Knee,,,,TE/FLEX
134251-63855,WR,K.J.,K.J. Osborn,Osborn,,0,4000,PHI@TEN,TEN,PHI,,,,,,WR/FLEX
134251-166253,TE,Sam,Sam Roush,Roush,,0,4000,MIN@CHI,CHI,MIN,,,,,,TE/FLEX
134251-90480,TE,Joel,Joel Wilson,Wilson,,0,4000,PHI@TEN,TEN,PHI,,,,,,TE/FLEX
134251-71032,WR,Devin,Devin Duvernay,Duvernay,0,1,4000,SEA@ARI,ARI,SEA,,,,,,WR/FLEX
134251-157051,TE,Tanner,Tanner Arkin,Arkin,,0,4000,PIT@NE,NE,PIT,,,,,,TE/FLEX
134251-110978,RB,Evan,Evan Hull,Hull,0.9833333492279053,6,4000,SEA@ARI,ARI,SEA,,,,,,RB/FLEX
134251-90501,WR,Julian,Julian Hicks,Hicks,,0,4000,SEA@ARI,SEA,ARI,,,,,,WR/FLEX
134251-167306,TE,Tanner,Tanner Koziol,Koziol,,0,4000,JAC@DEN,JAC,DEN,,,,,,TE/FLEX
134251-102796,WR,Ricky,Ricky Pearsall,Pearsall,7.659999847412109,10,4000,MIA@SF,SF,MIA,IR,Knee - pcl,,,,WR/FLEX
134251-87442,TE,Princeton,Princeton Fant,Fant,,0,4000,WAS@DAL,DAL,WAS,IR,Knee - acl + mcl,,,,TE/FLEX
134251-90522,TE,Cameron,Cameron Latu,Latu,0,3,4000,PIT@NE,NE,PIT,,,,,,TE/FLEX
134251-114079,TE,Hayden,Hayden Rucci,Rucci,,0,4000,JAC@DEN,JAC,DEN,,,,,,TE/FLEX
134251-94625,WR,Jalen,Jalen Reagor,Reagor,,0,4000,MIA@SF,MIA,SF,,,,,,WR/FLEX
134251-151968,TE,Lake,Lake McRee,McRee,,0,4000,PIT@NE,PIT,NE,,,,,,TE/FLEX
134251-112037,WR,Casey,Casey Washington,Washington,2.4799999237060546,5,4000,CAR@ATL,CAR,ATL,,,,,,WR/FLEX
134251-154020,RB,Al-Jay,Al-Jay Henderson,Henderson,,0,4000,GB@NYJ,NYJ,GB,,,,,,RB/FLEX
134251-166313,RB,Adam,Adam Randall,Randall,,0,4000,NO@BAL,BAL,NO,IR,Undisclosed,,,,RB/FLEX
134251-87469,TE,Jelani,Jelani Woods,Woods,0.44999998807907104,2,4000,GB@NYJ,NYJ,GB,,,,,,TE/FLEX
134251-175539,WR,Vinny,Vinny Anthony II,Anthony II,,0,4000,CAR@ATL,ATL,CAR,,,,,,WR/FLEX
134251-40371,TE,Johnny,Johnny Mundt,Mundt,0,1,4000,PHI@TEN,PHI,TEN,,,,,,TE/FLEX
134251-184756,TE,Hayden,Hayden Large,Large,,0,4000,MIN@CHI,CHI,MIN,IR,Undisclosed,,,,TE/FLEX
134251-60858,WR,Christian,Christian Kirk,Kirk,6.1769233116736775,13,4000,MIA@SF,SF,MIA,IR,Calf,,,,WR/FLEX
134251-151993,TE,DJ,DJ Rogers,Rogers,,0,4000,WAS@DAL,DAL,WAS,IR,Knee,,,,TE/FLEX
134251-71105,WR,Ben,Ben Skowronek,Skowronek,1.2416666348775227,12,4000,PIT@NE,PIT,NE,,,,,,WR/FLEX
134251-26057,RB,Michael,Michael Burton,Burton,,0,4000,CLE@TB,CLE,TB,,,,,,RB/FLEX
134251-152014,WR,JP,JP Richardson,Richardson,,0,4000,MIN@CHI,CHI,MIN,,,,,,WR/FLEX
134251-173518,WR,Qadir,Qadir Ismail,Ismail,,0,4000,MIN@CHI,CHI,MIN,,,,,,WR/FLEX
134251-69068,RB,Jonathan,Jonathan Ward,Ward,,0,4000,NO@BAL,BAL,NO,,,,,,RB/FLEX
134251-109007,WR,Josh,Josh Kelly,Kelly,,0,4000,CIN@HOU,HOU,CIN,,,,,,WR/FLEX
134251-109008,WR,Jalen,Jalen Moreno-Cropper,Moreno-Cropper,0,2,4000,NO@BAL,NO,BAL,,,,,,WR/FLEX
134251-243158,WR,Tyren,Tyren Montgomery,Montgomery,,0,4000,PHI@TEN,TEN,PHI,,,,,,WR/FLEX
134251-54746,TE,Tyler,Tyler Ott,Ott,,0,4000,WAS@DAL,WAS,DAL,,,,,,TE/FLEX
134251-243161,TE,Ty,Ty Pezza,Pezza,,0,4000,NO@BAL,BAL,NO,,,,,,TE/FLEX
134251-243160,WR,Michael,Michael Briscoe,Briscoe,,0,4000,MIN@CHI,MIN,CHI,,,,,,WR/FLEX
134251-80353,TE,Robert,Robert Tonyan,Tonyan,0.6000000238418579,1,4000,PIT@NE,PIT,NE,,,,,,TE/FLEX
134251-157154,WR,Jaden,Jaden Bradley,Bradley,,0,4000,WAS@DAL,WAS,DAL,,,,,,WR/FLEX
134251-169440,WR,Kaden,Kaden Wetjen,Wetjen,0,1,4000,PIT@NE,PIT,NE,,,,,,WR/FLEX
134251-71143,TE,Kylen,Kylen Granson,Granson,0.8333333333333334,9,4000,PHI@TEN,TEN,PHI,,,,,,TE/FLEX
134251-188900,WR,Michael,Michael Wortham,Wortham,,0,4000,JAC@DEN,JAC,DEN,,,,,,WR/FLEX
134251-208360,RB,Damon,Damon Bankston,Bankston,,0,4000,GB@NYJ,GB,NYJ,,,,,,RB/FLEX
134251-191983,TE,Dallen,Dallen Bentley,Bentley,,0,4000,JAC@DEN,DEN,JAC,NA,Coach's decision,,,,TE/FLEX
134251-177644,TE,Justin,Justin Joly,Joly,,0,4000,MIA@SF,MIA,SF,,,,,,TE/FLEX
134251-102902,WR,Trey,Trey Palmer,Palmer,,0,4000,NO@BAL,NO,BAL,,,,,,WR/FLEX
134251-184821,RB,Robert,Robert Henry Jr.,Henry Jr.,,0,4000,WAS@DAL,WAS,DAL,,,,,,RB/FLEX
134251-185850,TE,Julian,Julian Hill,Hill,2.1363636363636362,11,4000,PIT@NE,NE,PIT,IR,Knee,,,,TE/FLEX
134251-89613,WR,Simi,Simi Fehoko,Fehoko,0,1,4000,SEA@ARI,ARI,SEA,,,,,,WR/FLEX
134251-129560,WR,Xavier,Xavier Restrepo,Restrepo,2.799999952316284,2,4000,PHI@TEN,TEN,PHI,,,,,,WR/FLEX
134251-89627,WR,Brycen,Brycen Tremayne,Tremayne,0,1,4000,CAR@ATL,CAR,ATL,,,,,,WR/FLEX
134251-160287,RB,Amar,Amar Johnson,Johnson,0.800000011920929,1,4000,LV@LAC,LAC,LV,,,,,,RB/FLEX
134251-73247,RB,Kene,Kene Nwangwu,Nwangwu,1.0899999618530274,10,4000,GB@NYJ,NYJ,GB,Q,Back,,,,RB/FLEX
134251-166434,WR,Dane,Dane Key,Key,,0,4000,JAC@DEN,DEN,JAC,,,,,,WR/FLEX
134251-173606,WR,Dillon,Dillon Bell,Bell,,0,4000,MIN@CHI,MIN,CHI,,,,,,WR/FLEX
134251-226859,WR,Darius,Darius Cooper,Cooper,0,1,4000,PHI@TEN,PHI,TEN,,,,,,WR/FLEX
134251-114224,WR,Kyrese,Kyrese Rowan,Rowan,,0,4000,NO@BAL,NO,BAL,,,,,,WR/FLEX
134251-226875,WR,Ja'seem,Ja'seem Reed,Reed,,0,4000,CAR@ATL,CAR,ATL,,,,,,WR/FLEX
134251-225850,RB,J'Mari,J'Mari Taylor,Taylor,,0,4000,JAC@DEN,JAC,DEN,,,,,,RB/FLEX
134251-226878,TE,Carter,Carter Runyon,Runyon,0.26666667064030963,3,4000,LV@LAC,LV,LAC,IR,Undisclosed,,,,TE/FLEX
134251-71241,WR,Brandon,Brandon Johnson,Johnson,,0,4000,PIT@NE,PIT,NE,,,,,,WR/FLEX
134251-104008,TE,Stephen,Stephen Carlson,Carlson,,0,4000,MIN@CHI,CHI,MIN,,,,,,TE/FLEX
134251-104019,TE,Matt,Matt Orzech,Orzech,0,2,4000,GB@NYJ,GB,NYJ,,,,,,TE/FLEX
134251-63061,WR,Gary,Gary Jennings Jr.,Jennings Jr.,,0,4000,LV@LAC,LAC,LV,,,,,,WR/FLEX
134251-86612,TE,Brayden,Brayden Willis,Willis,0,2,4000,MIA@SF,SF,MIA,,,,,,TE/FLEX
134251-138854,WR,Ke'Shawn,Ke'Shawn Williams,Williams,0,11,4000,CIN@HOU,CIN,HOU,,,,,,WR/FLEX
134251-172646,RB,Trevor,Trevor Etienne,Etienne,0.47777779897054035,18,4000,CAR@ATL,CAR,ATL,IR,Ankle,,,,RB/FLEX
134251-231015,WR,Cameron,Cameron Dorner,Dorner,,0,4000,PIT@NE,NE,PIT,,,,,,WR/FLEX
134251-129641,WR,Will,Will Sheppard,Sheppard,,0,4000,MIA@SF,MIA,SF,,,,,,WR/FLEX
134251-206447,RB,Max,Max Hurleman,Hurleman,,0,4000,PIT@NE,PIT,NE,,,,,,RB/FLEX
134251-56947,TE,Chris,Chris Myarick,Myarick,,0,4000,LV@LAC,LV,LAC,,,,,,TE/FLEX
134251-86646,RB,Trey,Trey Sermon,Sermon,0,1,4000,CAR@ATL,ATL,CAR,IR,Undisclosed,,,,RB/FLEX
134251-104054,RB,Sincere,Sincere McCormick,McCormick,,0,4000,MIA@SF,SF,MIA,,,,,,RB/FLEX
134251-201342,RB,Chris,Chris Collier,Collier,,0,4000,LV@LAC,LV,LAC,IR,Undisclosed,,,,RB/FLEX
134251-172675,WR,Jordyn,Jordyn Tyson,Tyson,,0,4000,NO@BAL,NO,BAL,IR,Hamstring,,,,WR/FLEX
134251-141956,TE,Beau,Beau Gardner,Gardner,0,1,4000,MIN@CHI,CHI,MIN,,,,,,TE/FLEX
134251-167561,WR,Antwane,Antwane Wells Jr.,Wells Jr.,,0,4000,CAR@ATL,ATL,CAR,,,,,,WR/FLEX
134251-64147,WR,Britain,Britain Covey,Covey,0,1,4000,PHI@TEN,PHI,TEN,,,,,,WR/FLEX
134251-152219,WR,Lewis,Lewis Bond,Bond,,0,4000,CIN@HOU,HOU,CIN,,,,,,WR/FLEX
134251-86682,TE,Grant,Grant Calcaterra,Calcaterra,2.0111111534966364,9,4000,PHI@TEN,PHI,TEN,IR,Back,,,,TE/FLEX
134251-94888,TE,Messiah,Messiah Swinson,Swinson,,0,4000,CLE@TB,CLE,TB,,,,,,TE/FLEX
134251-103083,WR,Theo,Theo Wease Jr.,Wease Jr.,7.633333206176758,3,4000,LV@LAC,LAC,LV,,,,,,WR/FLEX
134251-152232,WR,Jordan,Jordan Moore,Moore,,0,4000,CIN@HOU,CIN,HOU,,,,,,WR/FLEX
134251-87731,WR,Dominique,Dominique Robinson,Robinson,0,1,4000,CIN@HOU,HOU,CIN,,,,,,WR/FLEX
134251-69302,TE,Feleipe,Feleipe Franks,Franks,0,1,4000,CAR@ATL,CAR,ATL,,,,,,TE/FLEX
134251-110274,WR,Bub,Bub Means,Means,,0,4000,CLE@TB,CLE,TB,,,,,,WR/FLEX
134251-111300,RB,Jacardia,Jacardia Wright,Wright,2,1,4000,SEA@ARI,SEA,ARI,,,,,,RB/FLEX
134251-128717,WR,Corey,Corey Rucker,Rucker,,0,4000,LV@LAC,LV,LAC,IR,Undisclosed,,,,WR/FLEX
134251-152272,WR,De'Zhaun,De'Zhaun Stribling,Stribling,,0,4000,MIA@SF,SF,MIA,D,Ankle,,,,WR/FLEX
134251-92882,TE,Connor,Connor Heyward,Heyward,0.10000000149011612,1,4000,LV@LAC,LV,LAC,,,,,,TE/FLEX
134251-156374,TE,Tre,Tre Watson,Watson,,0,4000,MIA@SF,MIA,SF,,,,,,TE/FLEX
134251-142042,RB,Trey,Trey Benson,Benson,7.224999904632568,4,4000,SEA@ARI,ARI,SEA,IR,Knee,,,,RB/FLEX
134251-86747,WR,Dylan,Dylan Drummond,Drummond,1.5399999618530273,5,4000,CAR@ATL,ATL,CAR,,,,,,WR/FLEX
134251-104165,RB,Lew,Lew Nichols,Nichols,,0,4000,PIT@NE,PIT,NE,,,,,,RB/FLEX
134251-152295,RB,Gregory,Gregory Desrosiers,Desrosiers,,0,4000,LV@LAC,LAC,LV,,,,,,RB/FLEX
134251-86762,TE,Jack,Jack Westover,Westover,0.5999999841054281,3,4000,WAS@DAL,WAS,DAL,,,,,,TE/FLEX
134251-40687,RB,James,James Conner,Conner,9.766666412353516,3,4000,SEA@ARI,ARI,SEA,IR,Foot,,,,RB/FLEX
134251-156400,RB,Roman,Roman Hemby,Hemby,,0,4000,LV@LAC,LV,LAC,,,,,,RB/FLEX
134251-131835,WR,Efton,Efton Chism III,Chism III,1.75,10,4000,PIT@NE,NE,PIT,,,,,,WR/FLEX
134251-86780,RB,Salvon,Salvon Ahmed,Ahmed,,0,4000,MIN@CHI,CHI,MIN,,,,,,RB/FLEX
134251-57091,WR,Tim,Tim Patrick,Patrick,3.1571429116385326,14,4000,GB@NYJ,NYJ,GB,IR,Groin,,,,WR/FLEX
134251-169733,TE,Carsen,Carsen Ryan,Ryan,0,1,4000,CLE@TB,CLE,TB,,,,,,TE/FLEX
134251-152333,WR,Malik,Malik McClain,McClain,,0,4000,GB@NYJ,NYJ,GB,,,,,,WR/FLEX
134251-170769,WR,Camden,Camden Brown,Brown,,0,4000,WAS@DAL,DAL,WAS,,,,,,WR/FLEX
134251-71444,RB,Travis,Travis Homer,Homer,-0.04000000059604645,5,4000,PIT@NE,PIT,NE,,,,,,RB/FLEX
134251-70426,RB,Reggie,Reggie Gilliam,Gilliam,0.6333333253860474,6,4000,PIT@NE,NE,PIT,,,,,,RB/FLEX
134251-71459,RB,Brittain,Brittain Brown,Brown,4.849999904632568,2,4000,MIN@CHI,CHI,MIN,IR,Undisclosed,,,,RB/FLEX
134251-152363,TE,Gavin,Gavin Bartholomew,Bartholomew,,0,4000,MIN@CHI,MIN,CHI,,,,,,TE/FLEX
134251-158511,RB,Max,Max Bredeson,Bredeson,,0,4000,MIN@CHI,MIN,CHI,,,,,,RB/FLEX
134251-138028,RB,Kalel,Kalel Mullings,Mullings,0.23333332935969034,3,4000,PHI@TEN,TEN,PHI,,,,,,RB/FLEX
134251-137017,TE,Drake,Drake Dabney,Dabney,0.800000011920929,1,4000,GB@NYJ,GB,NYJ,,,,,,TE/FLEX
134251-72515,TE,Ian,Ian Thomas,Thomas,2.557142802647182,7,4000,LV@LAC,LV,LAC,,,,,,TE/FLEX
134251-120642,WR,Savion,Savion Williams,Williams,1.7083333333333333,12,4000,GB@NYJ,GB,NYJ,IR,Ankle,,,,WR/FLEX
134251-112455,WR,Xavier,Xavier Gipson,Gipson,-0.40000001589457196,6,4000,PHI@TEN,PHI,TEN,,,,,,WR/FLEX
134251-58189,TE,Mitchell,Mitchell Fraboni,Fraboni,0,1,4000,JAC@DEN,DEN,JAC,,,,,,TE/FLEX
134251-103252,RB,Bam,Bam Knight,Knight,6.825000127156575,12,4000,SEA@ARI,ARI,SEA,,,,,,RB/FLEX
134251-61273,WR,Scotty,Scotty Miller,Miller,2.1399999618530274,5,4000,MIN@CHI,CHI,MIN,,,,,,WR/FLEX
134251-178011,WR,Xavier,Xavier Guillory,Guillory,,0,4000,NO@BAL,BAL,NO,,,,,,WR/FLEX
134251-201561,WR,Cole,Cole Burgess,Burgess,,0,4000,PIT@NE,PIT,NE,IR,Undisclosed,,,,WR/FLEX
134251-201564,TE,Cam,Cam Grandy,Grandy,0.8500000238418579,2,4000,MIN@CHI,MIN,CHI,,,,,,TE/FLEX
134251-137058,WR,Trebor,Trebor Pena,Pena,,0,4000,JAC@DEN,JAC,DEN,,,,,,WR/FLEX
134251-66402,TE,Jack,Jack Driscoll,Driscoll,,0,4000,PIT@NE,PIT,NE,IR,Undisclosed,,,,TE/FLEX
134251-93026,TE,Teagan,Teagan Quitoriano,Quitoriano,0,1,4000,SEA@ARI,ARI,SEA,,,,,,TE/FLEX
134251-192358,TE,Shawn,Shawn Bowman,Bowman,,0,4000,SEA@ARI,ARI,SEA,,,,,,TE/FLEX
134251-169834,WR,Dareke,Dareke Young,Young,0.5800000190734863,10,4000,LV@LAC,LV,LAC,,,,,,WR/FLEX
134251-156523,RB,Carson,Carson Steele,Steele,,0,4000,PHI@TEN,PHI,TEN,,,,,,RB/FLEX
134251-120684,WR,Garrett,Garrett Greene,Greene,,0,4000,CLE@TB,TB,CLE,,,,,,WR/FLEX
134251-147315,WR,Jayden,Jayden Higgins,Higgins,6.489473844829359,19,4000,CIN@HOU,HOU,CIN,IR,Knee - acl,,,,WR/FLEX
134251-119672,RB,Kendall,Kendall Milton,Milton,0.20000000298023224,1,4000,CIN@HOU,CIN,HOU,,,,,,RB/FLEX
134251-157579,TE,Rocco,Rocco Underwood,Underwood,,0,4000,PHI@TEN,PHI,TEN,,,,,,TE/FLEX
134251-23435,TE,Andrew,Andrew DePaola,DePaola,0,1,4000,MIN@CHI,MIN,CHI,,,,,,TE/FLEX
134251-94094,TE,Brevin,Brevin Jordan,Jordan,,0,4000,CIN@HOU,HOU,CIN,,,,,,TE/FLEX
134251-128913,WR,Malachi,Malachi Corley,Corley,0,1,4000,CLE@TB,CLE,TB,,,,,,WR/FLEX
134251-64403,WR,Irvin,Irvin Charles,Charles,,0,4000,SEA@ARI,SEA,ARI,IR,Undisclosed,,,,WR/FLEX
134251-128920,RB,Noah,Noah Whittington,Whittington,,0,4000,CIN@HOU,HOU,CIN,,,,,,RB/FLEX
134251-28570,TE,Nick,Nick Vannett,Vannett,,0,4000,NO@BAL,BAL,NO,,,,,,TE/FLEX
134251-176025,WR,Noah,Noah Thomas,Thomas,,0,4000,CIN@HOU,CIN,HOU,,,,,,WR/FLEX
134251-114591,TE,William,William Wagner,Wagner,,0,4000,CIN@HOU,CIN,HOU,,,,,,TE/FLEX
134251-137122,RB,Tahj,Tahj Brooks,Brooks,0,1,4000,CIN@HOU,CIN,HOU,,,,,,RB/FLEX
134251-159649,RB,DJ,DJ Herman,Herman,,0,4000,MIA@SF,MIA,SF,,,,,,RB/FLEX
134251-119718,RB,Chip,Chip Trayanum,Trayanum,,0,4000,GB@NYJ,NYJ,GB,IR,Neck,,,,RB/FLEX
134251-184229,WR,Kole,Kole Wilson,Wilson,,0,4000,CLE@TB,CLE,TB,,,,,,WR/FLEX
134251-119722,WR,Johnny,Johnny Wilson,Wilson,,0,4000,PHI@TEN,PHI,TEN,IR,Knee,,,,WR/FLEX
134251-91055,WR,Kevin,Kevin Austin Jr.,Austin Jr.,5.3,5,4000,NO@BAL,NO,BAL,,,,,,WR/FLEX
134251-137139,WR,Myles,Myles Price,Price,0,1,4000,MIN@CHI,MIN,CHI,,,,,,WR/FLEX
